	CUBO	IWELBO	MAE	PSIS	a2_norm	encoder_type	eval_encoder_name	experiment
160	-15.737962036132812	-16.916761474609373	"[3.96490251e-02 3.86497093e-02 3.85657984e-02 3.82326829e-02
 3.83692185e-02 3.85139836e-02 3.86046081e-02 3.84411016e-02
 3.73754858e-02 3.75423578e-02 3.77616495e-02 3.76225163e-02
 3.74816450e-02 3.71045073e-02 3.73504189e-02 3.77434882e-02
 3.81391214e-02 3.73763823e-02 3.75787803e-02 3.74073522e-02
 3.79136169e-02 3.81915050e-02 3.62049111e-02 3.44904626e-02
 3.28184683e-02 3.07152551e-02 2.56462676e-02 2.11823253e-02
 1.54513259e-02 1.07017411e-02 5.85339346e-03 3.96033843e-03
 1.25984190e-03 2.11182324e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4550404591228544	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	2
161	-15.802647705078124	-16.923937377929686	"[3.53162524e-02 3.52029720e-02 3.50190819e-02 3.50945754e-02
 3.51211780e-02 3.51288659e-02 3.49115164e-02 3.49991720e-02
 3.50656911e-02 3.46684617e-02 3.51831909e-02 3.53012137e-02
 3.55307620e-02 3.59603905e-02 3.58812262e-02 3.61218073e-02
 3.58313991e-02 3.57561451e-02 3.61894114e-02 3.51354014e-02
 3.58644785e-02 3.63906201e-02 3.46387215e-02 3.48510776e-02
 3.53010413e-02 3.25025700e-02 2.97450028e-02 2.58736272e-02
 2.27702312e-02 1.65897998e-02 8.59310698e-03 4.60808395e-03
 1.48381762e-03 1.44703983e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4124336345126276	1.0014584148036128	train	train	3
162	-15.11767333984375	-17.011719360351563	"[7.85328894e-02 7.84932796e-02 7.86698250e-02 7.86842107e-02
 7.88053452e-02 7.93009724e-02 7.96231187e-02 8.09280318e-02
 8.09082848e-02 8.17117612e-02 8.25233688e-02 8.28840325e-02
 8.33041290e-02 8.21054941e-02 8.20835730e-02 8.32071099e-02
 8.18219276e-02 8.13431903e-02 8.53437378e-02 8.37007025e-02
 8.35793388e-02 8.17204394e-02 7.90970870e-02 7.29518667e-02
 6.60557212e-02 5.91906224e-02 5.40900257e-02 4.52462230e-02
 3.62116001e-02 2.46071253e-02 1.62722168e-02 1.00647426e-02
 2.53161204e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7639805047339426	3.8218135891715472	['ELBO']	VAE	3
163	-15.67735107421875	-16.92668029785156	"[4.84304261e-02 4.82281594e-02 4.82618254e-02 4.81919849e-02
 4.82366445e-02 4.81481745e-02 4.70982209e-02 4.69230316e-02
 4.67922308e-02 4.57882294e-02 4.61789332e-02 4.46123428e-02
 4.52556412e-02 4.50697862e-02 4.50108414e-02 4.45631965e-02
 4.41864984e-02 4.62903860e-02 4.70256446e-02 4.77409859e-02
 4.76734670e-02 4.80183220e-02 4.78194424e-02 4.61231555e-02
 4.51396826e-02 4.22951553e-02 3.88610822e-02 3.40649012e-02
 2.91989117e-02 1.93902345e-02 1.43843275e-02 6.60439586e-03
 1.70835487e-03 2.40274667e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5369589617006447	1.432653203186014	['IWELBO']	IWAE	3
164	-15.368491821289062	-16.945636596679687	"[6.30073469e-02 6.34388504e-02 6.46561154e-02 6.47640991e-02
 6.49496188e-02 6.46808666e-02 6.42697385e-02 6.40591067e-02
 6.36087420e-02 6.40622961e-02 6.36983439e-02 6.31939595e-02
 6.27148661e-02 6.32502740e-02 6.31142072e-02 6.31473699e-02
 6.22306326e-02 6.03004472e-02 6.11588255e-02 5.99898118e-02
 6.25454637e-02 6.29185041e-02 6.27179484e-02 6.23950672e-02
 5.73597827e-02 5.46323615e-02 4.67173312e-02 3.95791108e-02
 3.12731450e-02 2.22962333e-02 1.43444499e-02 8.98126896e-03
 3.87097807e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6459788215982273	2.2591198396926906	['REVKL']	Forward KL	3
165	-15.695045166015625	-16.926404418945314	"[5.15739416e-02 5.15769794e-02 5.14590763e-02 5.12820279e-02
 5.16124256e-02 5.13134448e-02 5.05551467e-02 5.08807801e-02
 5.09208025e-02 5.20038578e-02 5.20394947e-02 5.17181460e-02
 5.16346610e-02 5.05205151e-02 5.07300225e-02 5.14492263e-02
 5.14309555e-02 5.13490324e-02 5.08576923e-02 5.19253358e-02
 5.16327705e-02 5.06689047e-02 4.90335906e-02 4.61156476e-02
 4.63874186e-02 4.30936226e-02 3.73816474e-02 3.22898669e-02
 2.63534287e-02 1.95700100e-02 1.01701170e-02 4.54602213e-03
 1.63938590e-03 2.13622152e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5138480873586351	1.2365931867399298	['CUBO']	$\chi$	3
166	-15.772943115234375	-16.91321533203125	"[4.45763077e-02 4.55446383e-02 4.50816295e-02 4.46864981e-02
 4.46525349e-02 4.47807926e-02 4.46575078e-02 4.43642351e-02
 4.48965714e-02 4.47541296e-02 4.52927140e-02 4.45518504e-02
 4.44449819e-02 4.46158492e-02 4.53565773e-02 4.53291655e-02
 4.75341049e-02 4.69801689e-02 4.69823446e-02 4.54618331e-02
 4.51038356e-02 4.68790086e-02 4.34785546e-02 4.10114834e-02
 4.08376127e-02 3.75934884e-02 3.25521503e-02 2.99516731e-02
 2.17369079e-02 1.33132012e-02 7.94282757e-03 5.05090273e-03
 1.49949292e-03 1.92979275e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.43240808896419713	1.0697269552643116	['CUBO']	$\chi$ (St)	3
167	-15.715599975585938	-16.914031372070312	"[3.29746290e-02 3.28187546e-02 3.28315339e-02 3.31587766e-02
 3.33527446e-02 3.36691063e-02 3.36231550e-02 3.34912315e-02
 3.34621672e-02 3.32516979e-02 3.36023169e-02 3.36594594e-02
 3.40666484e-02 3.45539116e-02 3.50518415e-02 3.51331532e-02
 3.47060758e-02 3.23881737e-02 3.10218003e-02 3.20466525e-02
 3.24779850e-02 3.35022038e-02 3.38588060e-02 3.21414983e-02
 3.22486642e-02 3.08616584e-02 2.87103926e-02 2.38689949e-02
 2.06655914e-02 1.59637075e-02 8.90600885e-03 5.74805316e-03
 3.69334222e-03 3.27813528e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49930238581281683	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	3
168	-15.924074096679687	-16.91911193847656	"[3.44597638e-02 3.44723656e-02 3.43426181e-02 3.45160675e-02
 3.45834427e-02 3.46001575e-02 3.45595467e-02 3.47246953e-02
 3.45872467e-02 3.50098943e-02 3.53841170e-02 3.51470830e-02
 3.56052210e-02 3.58274094e-02 3.56305539e-02 3.59338739e-02
 3.49930688e-02 3.42988951e-02 3.54538345e-02 3.53986184e-02
 3.47898688e-02 3.38154939e-02 3.29835823e-02 3.23514070e-02
 3.08682136e-02 2.81082688e-02 2.66841801e-02 2.30473139e-02
 1.87596488e-02 1.31542813e-02 8.54779808e-03 3.54226101e-03
 1.36502578e-03 1.13772889e-04 3.81724109e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4308707932081917	1.1085017220979396	train	train	4
169	-14.98720947265625	-16.989522705078127	"[7.17736115e-02 6.86703825e-02 6.86968302e-02 6.92739467e-02
 6.92468614e-02 6.98318377e-02 7.07529872e-02 7.10765932e-02
 7.00360798e-02 6.97269878e-02 6.99353152e-02 7.08097862e-02
 7.04532722e-02 7.21163292e-02 6.99983052e-02 7.11836924e-02
 6.86734362e-02 7.18427227e-02 7.12240242e-02 7.06710365e-02
 7.16062472e-02 7.01158826e-02 6.98657997e-02 6.74993443e-02
 6.15595625e-02 5.36486876e-02 4.47250401e-02 3.31426960e-02
 2.70758366e-02 2.28885357e-02 1.81512250e-02 8.64675723e-03
 2.60013801e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7510750257400921	3.711860794368695	['ELBO']	VAE	4
170	-15.763377075195313	-16.914607543945312	"[5.35740937e-02 5.37505007e-02 5.35731634e-02 5.36396986e-02
 5.38668606e-02 5.40586672e-02 5.41414892e-02 5.35838925e-02
 5.37998931e-02 5.26876453e-02 5.25914721e-02 5.22590200e-02
 5.26244940e-02 5.28673764e-02 5.23395675e-02 5.26776751e-02
 5.27203110e-02 5.31832660e-02 5.27297330e-02 5.10837288e-02
 5.06402090e-02 4.97541837e-02 4.78351075e-02 4.68113173e-02
 4.22733002e-02 3.78630839e-02 3.34595569e-02 2.75715400e-02
 2.14910193e-02 1.74915783e-02 1.19646746e-02 6.70826675e-03
 2.15790790e-03 2.57980823e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.49745337666684736	1.1397351819055221	['IWELBO']	IWAE	4
171	-15.501714477539062	-16.94443359375	"[5.59900768e-02 5.61681778e-02 5.60367695e-02 5.61672393e-02
 5.63548688e-02 5.66584808e-02 5.74064578e-02 5.72868627e-02
 5.57896271e-02 5.63857881e-02 5.67069542e-02 5.77497460e-02
 5.84627020e-02 5.86642607e-02 5.93652314e-02 5.91250530e-02
 5.98005504e-02 5.93750690e-02 5.93503560e-02 5.94162655e-02
 5.80243492e-02 5.65633605e-02 5.80047706e-02 5.56099505e-02
 5.34905374e-02 5.17576110e-02 4.63516900e-02 3.56074256e-02
 2.46819192e-02 1.79452403e-02 1.41465606e-02 6.36027205e-03
 2.10280049e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6431804481636516	2.1756460325012625	['REVKL']	Forward KL	4
172	-15.895072021484374	-16.920039672851562	"[4.78448238e-02 4.78952236e-02 4.82136689e-02 4.79175027e-02
 4.80504759e-02 4.80178037e-02 4.80436089e-02 4.84679049e-02
 4.84741424e-02 4.88914254e-02 4.90340684e-02 4.92925259e-02
 4.86546507e-02 4.72796205e-02 4.84329023e-02 4.78997762e-02
 4.87760695e-02 4.91449007e-02 4.87775899e-02 4.85621293e-02
 4.84096393e-02 4.68078559e-02 4.56154458e-02 4.51738073e-02
 4.16662701e-02 3.76418278e-02 3.49549369e-02 3.21311981e-02
 2.38731601e-02 1.87518354e-02 1.36989288e-02 5.43492941e-03
 1.61750717e-03 1.10656224e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4350530721068449	1.0073029234310482	['CUBO']	$\chi$	4
173	-15.922421875	-16.919000854492186	"[4.40195845e-02 4.39780252e-02 4.42514309e-02 4.37668613e-02
 4.39333619e-02 4.41787023e-02 4.43773741e-02 4.44595468e-02
 4.47344711e-02 4.42298801e-02 4.44164416e-02 4.40472506e-02
 4.47384540e-02 4.48199060e-02 4.46218644e-02 4.47592583e-02
 4.41220067e-02 4.37247471e-02 4.38561127e-02 4.36795175e-02
 4.53235251e-02 4.14147231e-02 4.14062227e-02 3.97468202e-02
 3.76395677e-02 3.64434993e-02 3.32345259e-02 2.81080296e-02
 2.10931808e-02 1.61355199e-02 1.33037457e-02 1.02094919e-02
 1.25763763e-03 2.41685202e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4288127195627967	1.0690822270611597	['CUBO']	$\chi$ (St)	4
174	-15.80121826171875	-16.9217626953125	"[3.37366101e-02 3.39959743e-02 3.38762890e-02 3.40034502e-02
 3.40312677e-02 3.42281421e-02 3.42534884e-02 3.44604750e-02
 3.45187663e-02 3.45301300e-02 3.40935912e-02 3.46475428e-02
 3.44121162e-02 3.42529025e-02 3.44395191e-02 3.37279723e-02
 3.37938564e-02 3.38093682e-02 3.33911543e-02 3.40158261e-02
 3.42283664e-02 3.39644059e-02 3.18607325e-02 3.05090035e-02
 3.06602901e-02 2.79470567e-02 2.57922882e-02 2.25167555e-02
 1.77522760e-02 1.29349710e-02 1.05255411e-02 5.65834263e-03
 1.57073644e-03 2.48177647e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4775366483966714	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	4
